ProductKey;OrderDate;DueDate;ShipDate;CustomerKey;PromotionKey;SalesTerritoryCountry;SalesTerritoryGroup;SalesOrderNumber;SalesOrderLineNumber;UnitPrice;ProductStandardCost;SalesAmount;TaxAmt;First Name;Last Name;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;EnglishOccupation;HouseOwnerFlag;DateFirstPurchase;CommuteDistance;ProductAlternateKey;ProductName;ProductSubcategory;ProductCategoryName;StandardCost;Color;ListPrice;Size;SizeRange;Weight;ProductLine;Class;Style;ModelName;EnglishPromotionName
338;26/02/2011;10/03/2011;5/03/2011;14577;1;United States;North America;SO44057;1;699,0982;413,1463;699,0982;55,9279;Natalie;Rogers;10/12/1973;Single;Female;natalie3@adventure-works.com;60000;2;2;Bachelors;Skilled Manual;Y;26/02/2011;2-5 Miles;BK-R50B-44;Road-650 Black, 44;Road Bikes;Bikes;413,1463;Black;699,0982;44;42-46 CM;18,77;R ;L ;Unisex ;Road-650;No Discount
313;26/02/2011;10/03/2011;5/03/2011;16688;1;Australia;Pacific;SO44059;1;3578,27;2171,2942;3578,27;286,2616;Tabitha;Gomez;3/04/1967;Single;Female;tabitha20@adventure-works.com;60000;1;0;Partial College;Skilled Manual;N;26/02/2011;0-1 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
342;26/02/2011;10/03/2011;5/03/2011;25273;1;Australia;Pacific;SO44060;1;699,0982;413,1463;699,0982;55,9279;Karl;Rai;2/12/1948;Married;Male;karl18@adventure-works.com;60000;2;0;Graduate Degree;Management;N;26/02/2011;1-2 Miles;BK-R50B-52;Road-650 Black, 52;Road Bikes;Bikes;413,1463;Black;699,0982;52;48-52 CM;19,42;R ;L ;Unisex ;Road-650;No Discount
310;27/02/2011;11/03/2011;6/03/2011;27919;1;United States;North America;SO44061;1;3578,27;2171,2942;3578,27;286,2616;Ryan;Lal;19/04/1978;Single;Male;ryan33@adventure-works.com;70000;0;0;Partial College;Skilled Manual;Y;27/02/2011;5-10 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
310;27/02/2011;11/03/2011;6/03/2011;28041;1;United States;North America;SO44062;1;3578,27;2171,2942;3578,27;286,2616;Rebecca;Wright;30/10/1954;Single;Female;rebecca21@adventure-works.com;60000;2;1;Partial College;Professional;N;27/02/2011;2-5 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
310;27/02/2011;11/03/2011;6/03/2011;22050;1;Canada;North America;SO44064;1;3578,27;2171,2942;3578,27;286,2616;Richard;Bailey;17/08/1973;Single;Male;richard97@adventure-works.com;90000;4;4;Bachelors;Management;Y;27/02/2011;1-2 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
310;27/02/2011;11/03/2011;6/03/2011;28062;1;United States;North America;SO44065;1;3578,27;2171,2942;3578,27;286,2616;Xavier;Roberts;11/09/1971;Single;Male;xavier36@adventure-works.com;70000;4;0;Graduate Degree;Professional;Y;27/02/2011;2-5 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
344;27/02/2011;11/03/2011;6/03/2011;25867;1;United States;North America;SO44066;1;3399,99;1912,1544;3399,99;271,9992;Carlos;Carter;18/04/1952;Single;Male;carlos38@adventure-works.com;70000;5;0;Bachelors;Management;Y;27/02/2011;10+ Miles;BK-M82S-38;Mountain-100 Silver, 38;Mountain Bikes;Bikes;1912,1544;Silver;3399,99;38;38-40 CM;20,35;M ;H ;Unisex ;Mountain-100;No Discount
310;27/02/2011;11/03/2011;6/03/2011;17049;1;Australia;Pacific;SO44067;1;3578,27;2171,2942;3578,27;286,2616;Krystal;Lu;5/10/1974;Married;Female;krystal11@adventure-works.com;100000;1;0;Graduate Degree;Management;N;27/02/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
313;28/02/2011;12/03/2011;7/03/2011;13541;1;Germany;Europe;SO44068;1;3578,27;2171,2942;3578,27;286,2616;Ashlee;Xu;9/02/1966;Married;Female;ashlee12@adventure-works.com;40000;3;0;Graduate Degree;Clerical;Y;28/02/2011;0-1 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
349;28/02/2011;12/03/2011;7/03/2011;28395;1;France;Europe;SO44069;1;3374,99;1898,0944;3374,99;269,9992;Shannon;Dominguez;26/06/1972;Single;Male;shannon34@adventure-works.com;40000;0;0;Bachelors;Professional;N;28/02/2011;0-1 Miles;BK-M82B-42;Mountain-100 Black, 42;Mountain Bikes;Bikes;1898,0944;Black;3374,99;42;42-46 CM;20,77;M ;H ;Unisex ;Mountain-100;No Discount
349;28/02/2011;12/03/2011;7/03/2011;19829;1;Canada;North America;SO44070;1;3374,99;1898,0944;3374,99;269,9992;Lucas;Mitchell;2/03/1969;Single;Male;lucas3@adventure-works.com;60000;3;2;Graduate Degree;Professional;N;28/02/2011;0-1 Miles;BK-M82B-42;Mountain-100 Black, 42;Mountain Bikes;Bikes;1898,0944;Black;3374,99;42;42-46 CM;20,77;M ;H ;Unisex ;Mountain-100;No Discount
313;28/02/2011;12/03/2011;7/03/2011;16691;1;Australia;Pacific;SO44071;1;3578,27;2171,2942;3578,27;286,2616;Paula;Romero;5/05/1972;Single;Female;paula12@adventure-works.com;110000;0;0;Graduate Degree;Management;N;28/02/2011;1-2 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
311;28/02/2011;12/03/2011;7/03/2011;16656;1;Australia;Pacific;SO44072;1;3578,27;2171,2942;3578,27;286,2616;Ronnie;Zhang;6/11/1960;Married;Male;ronnie0@adventure-works.com;80000;2;0;High School;Skilled Manual;N;28/02/2011;1-2 Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
310;1/03/2011;13/03/2011;8/03/2011;13821;1;United Kingdom;Europe;SO44134;1;3578,27;2171,2942;3578,27;286,2616;Allen;Lopez;11/11/1968;Married;Male;allen15@adventure-works.com;40000;1;0;Bachelors;Skilled Manual;Y;1/03/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
310;1/03/2011;13/03/2011;8/03/2011;28156;1;United States;North America;SO44135;1;3578,27;2171,2942;3578,27;286,2616;Gabrielle;Hall;9/12/1973;Single;Female;gabrielle64@adventure-works.com;70000;0;0;Bachelors;Professional;N;1/03/2011;0-1 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
311;1/03/2011;13/03/2011;8/03/2011;22114;1;Canada;North America;SO44136;1;3578,27;2171,2942;3578,27;286,2616;Lucas;Martin;13/01/1959;Married;Male;lucas28@adventure-works.com;70000;3;0;Graduate Degree;Management;Y;1/03/2011;5-10 Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
314;1/03/2011;13/03/2011;8/03/2011;17328;1;Australia;Pacific;SO44137;1;3578,27;2171,2942;3578,27;286,2616;Michelle;Cox;2/03/1969;Single;Female;michelle11@adventure-works.com;70000;0;0;Bachelors;Professional;N;1/03/2011;0-1 Miles;BK-R93R-56;Road-150 Red, 56;Road Bikes;Bikes;2171,2942;Red;3578,27;56;54-58 CM;14,68;R ;H ;Unisex ;Road-150;No Discount
310;2/03/2011;14/03/2011;9/03/2011;13765;1;United Kingdom;Europe;SO44138;1;3578,27;2171,2942;3578,27;286,2616;Jaime;Shen;8/02/1974;Married;Male;jaime26@adventure-works.com;30000;1;0;Bachelors;Clerical;Y;2/03/2011;1-2 Miles;BK-R93R-62;Road-150 Red, 62;Road Bikes;Bikes;2171,2942;Red;3578,27;62;60-62 CM;15;R ;H ;Unisex ;Road-150;No Discount
311;2/03/2011;14/03/2011;9/03/2011;13792;1;United Kingdom;Europe;SO44139;1;3578,27;2171,2942;3578,27;286,2616;Charles;Taylor;12/10/1970;Single;Male;charles12@adventure-works.com;20000;2;2;High School;Manual;Y;2/03/2011;0-1 Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
311;2/03/2011;14/03/2011;9/03/2011;12221;1;France;Europe;SO44140;1;3578,27;2171,2942;3578,27;286,2616;Brandi;Ruiz;9/07/1966;Married;Female;brandi2@adventure-works.com;20000;1;0;Graduate Degree;Clerical;Y;2/03/2011;0-1 Miles;BK-R93R-44;Road-150 Red, 44;Road Bikes;Bikes;2171,2942;Red;3578,27;44;42-46 CM;13,77;R ;H ;Unisex ;Road-150;No Discount
313;2/03/2011;14/03/2011;9/03/2011;13572;1;Germany;Europe;SO44141;1;3578,27;2171,2942;3578,27;286,2616;Shaun;Deng;11/03/1974;Single;Male;shaun3@adventure-works.com;10000;3;3;High School;Manual;Y;2/03/2011;0-1 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
313;2/03/2011;14/03/2011;9/03/2011;22058;1;Canada;North America;SO44142;1;3578,27;2171,2942;3578,27;286,2616;Jake;Zukowski;4/05/1984;Single;Male;jake22@adventure-works.com;40000;0;0;High School;Skilled Manual;N;2/03/2011;1-2 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
313;2/03/2011;14/03/2011;9/03/2011;28145;1;United States;North America;SO44143;1;3578,27;2171,2942;3578,27;286,2616;Brandon;Jones;10/05/1980;Single;Male;brandon41@adventure-works.com;60000;0;0;Partial College;Professional;N;2/03/2011;1-2 Miles;BK-R93R-52;Road-150 Red, 52;Road Bikes;Bikes;2171,2942;Red;3578,27;52;48-52 CM;14,42;R ;H ;Unisex ;Road-150;No Discount
312;2/03/2011;14/03/2011;9/03/2011;17071;1;Australia;Pacific;SO44144;1;3578,27;2171,2942;3578,27;286,2616;Tammy;Raji;18/08/1970;Single;Female;tammy22@adventure-works.com;70000;0;0;Bachelors;Professional;Y;2/03/2011;5-10 Miles;BK-R93R-48;Road-150 Red, 48;Road Bikes;Bikes;2171,2942;Red;3578,27;48;48-52 CM;14,13;R ;H ;Unisex ;Road-150;No Discount
328;3/03/2011;15/03/2011;10/03/2011;25558;1;Australia;Pacific;SO44151;1;699,0982;413,1463;699,0982;55,9279;Zachary;Wilson;12/09/1985;Single;Male;zachary36@adventure-works.com;10000;0;0;Partial College;Manual;Y;3/03/2011;1-2 Miles;BK-R50R-48;Road-650 Red, 48;Road Bikes;Bikes;413,1463;Red;699,0982;48;48-52 CM;19,13;R ;L ;Unisex ;Road-650;No Discount
346;4/03/2011;16/03/2011;11/03/2011;11334;1;United Kingdom;Europe;SO44152;1;3399,99;1912,1544;3399,99;271,9992;Nicole;Brown;19/09/1966;Married;Female;nicole4@adventure-works.com;10000;1;0;Bachelors;Manual;Y;4/03/2011;0-1 Miles;BK-M82S-44;Mountain-100 Silver, 44;Mountain Bikes;Bikes;1912,1544;Silver;3399,99;44;42-46 CM;21,13;M ;H ;Unisex ;Mountain-100;No Discount
346;4/03/2011;16/03/2011;11/03/2011;25887;1;United States;North America;SO44156;1;3399,99;1912,1544;3399,99;271,9992;Jack;Collins;20/05/1961;Married;Male;jack37@adventure-works.com;60000;2;1;Partial College;Professional;Y;4/03/2011;2-5 Miles;BK-M82S-44;Mountain-100 Silver, 44;Mountain Bikes;Bikes;1912,1544;Silver;3399,99;44;42-46 CM;21,13;M ;H ;Unisex ;Mountain-100;No Discount
338;6/03/2011;18/03/2011;13/03/2011;14581;1;United States;North America;SO44166;1;699,0982;413,1463;699,0982;55,9279;Kevin;Adams;17/10/1978;Single;Male;kevin54@adventure-works.com;40000;0;0;Bachelors;Professional;N;6/03/2011;0-1 Miles;BK-R50B-44;Road-650 Black, 44;Road Bikes;Bikes;413,1463;Black;699,0982;44;42-46 CM;18,77;R ;L ;Unisex ;Road-650;No Discount
350;9/03/2011;21/03/2011;16/03/2011;25888;1;United States;North America;SO44179;1;3374,99;1898,0944;3374,99;269,9992;Morgan;Edwards;19/04/1961;Married;Female;morgan1@adventure-works.com;60000;2;1;Partial College;Professional;Y;9/03/2011;2-5 Miles;BK-M82B-44;Mountain-100 Black, 44;Mountain Bikes;Bikes;1898,0944;Black;3374,99;44;42-46 CM;21,13;M ;H ;Unisex ;Mountain-100;No Discount
